model,fold,num_layers,hidden_dim,heads,lr,test_mse,test_mae,test_rmse,rounded_acc
SAGE,2,2,16,,0.1,0.07448022812604904,0.21838466823101044,0.2729106596050236,0.7108545899391174
SAGE,2,2,16,,0.001,0.0762551873922348,0.21270988881587982,0.27614341815845406,0.7114131450653076
SAGE,2,2,16,,0.01,0.07501117885112762,0.21688498556613922,0.27388168768854854,0.7119717001914978
SAGE,2,2,16,,0.1,0.07451311498880386,0.21869488060474396,0.2729709050225021,0.7112269401550293
SAGE,2,2,16,,0.001,0.07994936406612396,0.2141653597354889,0.2827531857753754,0.5903928279876709
SAGE,2,2,16,,0.01,0.07447295635938644,0.21894842386245728,0.2728973366659822,0.7119717001914978
SAGE,2,2,16,,0.1,0.07459386438131332,0.2187189906835556,0.27311877339595925,0.7119717001914978
SAGE,2,2,16,,0.001,0.07638918608427048,0.21415331959724426,0.276385936842435,0.6566746830940247
SAGE,2,2,16,,0.01,0.07438063621520996,0.21870535612106323,0.2727281360901547,0.711040735244751
SAGE,2,2,16,,0.1,0.07459960877895355,0.21865485608577728,0.2731292894930047,0.7119717001914978
SAGE,2,2,32,,0.001,0.07640223950147629,0.21733660995960236,0.27640955030800995,0.6378700137138367
SAGE,2,2,32,,0.01,0.07441908866167068,0.21833482384681702,0.2727986229101435,0.7106683850288391
SAGE,2,2,32,,0.1,0.07451421022415161,0.21869000792503357,0.27297291115447997,0.7101098299026489
SAGE,2,2,32,,0.001,0.07504701614379883,0.2178969830274582,0.27394710464576705,0.7119717001914978
SAGE,2,2,32,,0.01,0.07447726279497147,0.2192678153514862,0.27290522676374573,0.7119717001914978
SAGE,2,2,32,,0.1,0.07461151480674744,0.2192133218050003,0.2731510842130183,0.7119717001914978
SAGE,2,2,32,,0.001,0.07458388805389404,0.2193436175584793,0.2731005090692693,0.7119717001914978
SAGE,2,2,32,,0.01,0.07446873188018799,0.21766448020935059,0.272889596504132,0.7115992903709412
SAGE,2,2,32,,0.1,0.07457081973552704,0.2189210206270218,0.27307658218076303,0.7119717001914978
SAGE,2,2,32,,0.001,0.075596384704113,0.21624135971069336,0.27494796726674126,0.711040735244751
SAGE,2,2,32,,0.01,0.0744500383734703,0.21890099346637726,0.27285534331119543,0.7114131450653076
SAGE,2,2,32,,0.1,0.074526347219944,0.21820589900016785,0.2729951413852342,0.7119717001914978
SAGE,2,2,64,,0.001,0.07472731173038483,0.21763814985752106,0.2733629670061123,0.7119717001914978
SAGE,2,2,64,,0.01,0.0743781253695488,0.21868987381458282,0.27272353284883355,0.7121578454971313
SAGE,2,2,64,,0.1,0.07462094724178314,0.2194322794675827,0.27316834963403636,0.7119717001914978
SAGE,2,2,64,,0.001,0.07463479042053223,0.21879355609416962,0.2731936866410573,0.7119717001914978
SAGE,2,2,64,,0.01,0.07440315186977386,0.21813011169433594,0.2727694115361432,0.7088065147399902
SAGE,2,2,64,,0.1,0.07462812960147858,0.21956464648246765,0.27318149571572115,0.7119717001914978
SAGE,2,2,64,,0.001,0.07638854533433914,0.2166324108839035,0.27638477768201913,0.6486687660217285
SAGE,2,2,64,,0.01,0.07445123046636581,0.2179419845342636,0.27285752778027916,0.711040735244751
SAGE,2,2,64,,0.1,0.07459790259599686,0.21883617341518402,0.2731261660771389,0.7119717001914978
SAGE,2,2,64,,0.001,0.07453256100416183,0.21875976026058197,0.27300652190774094,0.7119717001914978
SAGE,2,2,64,,0.01,0.07441014796495438,0.21852557361125946,0.2727822354277389,0.7104821801185608
SAGE,2,2,64,,0.1,0.07459289580583572,0.21868960559368134,0.2731170002138932,0.7119717001914978
SAGE,2,3,16,,0.001,0.08826901763677597,0.24031737446784973,0.2971010226114612,0.48631536960601807
SAGE,2,3,16,,0.01,0.07474298775196075,0.2194768488407135,0.27339163804323047,0.7119717001914978
SAGE,2,3,16,,0.1,0.07459554076194763,0.2187727838754654,0.27312184233771497,0.7119717001914978
SAGE,2,3,16,,0.001,0.07613338530063629,0.2174544483423233,0.27592278865769004,0.6434555649757385
SAGE,2,3,16,,0.01,0.07452849298715591,0.21882367134094238,0.2729990714034682,0.7119717001914978
SAGE,2,3,16,,0.1,0.07458016276359558,0.21773265302181244,0.27309368861911765,0.7119717001914978
SAGE,2,3,16,,0.001,0.07724234461784363,0.20582111179828644,0.27792507014993023,0.7119717001914978
SAGE,2,3,16,,0.01,0.07458936423063278,0.21758349239826202,0.27311053482176917,0.7119717001914978
SAGE,2,3,16,,0.1,0.07460693269968033,0.2192649096250534,0.27314269658857865,0.7119717001914978
SAGE,2,3,16,,0.001,0.07629434764385223,0.2192499041557312,0.27621431469757723,0.6322844624519348
SAGE,2,3,16,,0.01,0.07449467480182648,0.217305988073349,0.2729371260965178,0.7115992903709412
SAGE,2,3,16,,0.1,0.07459783554077148,0.21884243190288544,0.2731260433220741,0.7119717001914978
SAGE,2,3,32,,0.001,0.07489953190088272,0.2222469002008438,0.27367778846826923,0.7114131450653076
SAGE,2,3,32,,0.01,0.07444104552268982,0.21736276149749756,0.2728388636589183,0.7119717001914978
SAGE,2,3,32,,0.1,0.07461753487586975,0.21935127675533295,0.27316210365984106,0.7119717001914978
SAGE,2,3,32,,0.001,0.07587530463933945,0.21392931044101715,0.2754547233926829,0.7121578454971313
SAGE,2,3,32,,0.01,0.0744248628616333,0.2180875986814499,0.27280920596936115,0.7119717001914978
SAGE,2,3,32,,0.1,0.07460320740938187,0.21899990737438202,0.27313587719188753,0.7119717001914978
SAGE,2,3,32,,0.001,0.07495703548192978,0.22039897739887238,0.27378282539620663,0.7119717001914978
SAGE,2,3,32,,0.01,0.07458655536174774,0.21924127638339996,0.27310539240693826,0.7119717001914978
SAGE,2,3,32,,0.1,0.07461819797754288,0.21936559677124023,0.27316331740836447,0.7119717001914978
SAGE,2,3,32,,0.001,0.07493570446968079,0.21776561439037323,0.27374386654257804,0.7119717001914978
SAGE,2,3,32,,0.01,0.07435236126184464,0.21772101521492004,0.272676293912479,0.7119717001914978
SAGE,2,3,32,,0.1,0.07461723685264587,0.2193448692560196,0.2731615581531301,0.7119717001914978
SAGE,2,3,64,,0.001,0.07464630901813507,0.21612003445625305,0.27321476720363247,0.7119717001914978
SAGE,2,3,64,,0.01,0.07437628507614136,0.21773263812065125,0.2727201589104505,0.7115992903709412
SAGE,2,3,64,,0.1,0.07459617406129837,0.21879255771636963,0.2731230017067372,0.7119717001914978
SAGE,2,3,64,,0.001,0.0748167484998703,0.21578682959079742,0.27352650419999575,0.7119717001914978
SAGE,2,3,64,,0.01,0.07441537827253342,0.21823690831661224,0.27279182222444537,0.7119717001914978
SAGE,2,3,64,,0.1,0.07451748102903366,0.2189086377620697,0.2729789021683428,0.7119717001914978
SAGE,2,3,64,,0.001,0.07447555661201477,0.21694748103618622,0.27290210078343985,0.7119717001914978
SAGE,2,3,64,,0.01,0.07437950372695923,0.218302920460701,0.2727260598603647,0.7119717001914978
SAGE,2,3,64,,0.1,0.07453328371047974,0.2188096046447754,0.2730078455108566,0.7119717001914978
SAGE,2,3,64,,0.001,0.07445861399173737,0.21652653813362122,0.2728710574460717,0.7119717001914978
SAGE,2,3,64,,0.01,0.07436464726924896,0.2178908884525299,0.27269882153989766,0.711040735244751
SAGE,2,3,64,,0.1,0.07461313158273697,0.21925167739391327,0.2731540436873248,0.7119717001914978
SAGE,2,4,16,,0.001,0.07520758360624313,0.21388274431228638,0.2742400109507056,0.7121578454971313
SAGE,2,4,16,,0.01,0.07451672106981277,0.2185959368944168,0.2729775101905151,0.7119717001914978
SAGE,2,4,16,,0.1,0.07462062686681747,0.21941769123077393,0.27316776322768666,0.7119717001914978
SAGE,2,4,16,,0.001,0.07774081081151962,0.22354507446289062,0.27882039167090994,0.5592999458312988
SAGE,2,4,16,,0.01,0.07456915080547333,0.21957455575466156,0.2730735263724284,0.7119717001914978
SAGE,2,4,16,,0.1,0.07458091527223587,0.21806453168392181,0.2730950663637772,0.7119717001914978
SAGE,2,4,16,,0.001,0.07818731665611267,0.20499052107334137,0.2796199503900118,0.7119717001914978
SAGE,2,4,16,,0.01,0.07451972365379333,0.21853521466255188,0.2729830098262405,0.7119717001914978
SAGE,2,4,16,,0.1,0.07462810724973679,0.21956919133663177,0.27318145480565986,0.7119717001914978
SAGE,2,4,16,,0.001,0.07640596479177475,0.21694616973400116,0.2764162889407474,0.6334015727043152
SAGE,2,4,16,,0.01,0.07462405413389206,0.2199665755033493,0.2731740363465973,0.7119717001914978
SAGE,2,4,16,,0.1,0.07460563629865646,0.21906572580337524,0.2731403234578455,0.7119717001914978
SAGE,2,4,32,,0.001,0.07462483644485474,0.22072339057922363,0.273175468233981,0.7119717001914978
SAGE,2,4,32,,0.01,0.07439831644296646,0.21848531067371368,0.27276054781248416,0.7119717001914978
SAGE,2,4,32,,0.1,0.07459863275289536,0.21886569261550903,0.2731275027398291,0.7119717001914978
SAGE,2,4,32,,0.001,0.07483309507369995,0.21905533969402313,0.27355638371951757,0.7119717001914978
SAGE,2,4,32,,0.01,0.07439110428094864,0.21822430193424225,0.2727473268080709,0.7119717001914978
SAGE,2,4,32,,0.1,0.0746152475476265,0.21930022537708282,0.2731579168679292,0.7119717001914978
SAGE,2,4,32,,0.001,0.07557254284620285,0.21797171235084534,0.2749046068115317,0.7114131450653076
SAGE,2,4,32,,0.01,0.07440876215696335,0.21875953674316406,0.2727796952798418,0.7119717001914978
SAGE,2,4,32,,0.1,0.07463367283344269,0.2196751832962036,0.27319164122176703,0.7119717001914978
SAGE,2,4,32,,0.001,0.0748770460486412,0.21709559857845306,0.2736367044982109,0.7119717001914978
SAGE,2,4,32,,0.01,0.07450439780950546,0.21798387169837952,0.2729549373239207,0.7117854952812195
SAGE,2,4,32,,0.1,0.07468752562999725,0.22049693763256073,0.2732901857549906,0.7119717001914978
SAGE,2,4,64,,0.001,0.07505679875612259,0.218629851937294,0.2739649589931577,0.7119717001914978
SAGE,2,4,64,,0.01,0.07444357872009277,0.21875987946987152,0.27284350591519085,0.711040735244751
SAGE,2,4,64,,0.1,0.0746062770485878,0.21985135972499847,0.27314149638710666,0.7119717001914978
SAGE,2,4,64,,0.001,0.07461994886398315,0.21934188902378082,0.27316652222405136,0.7119717001914978
SAGE,2,4,64,,0.01,0.07442931830883026,0.21867117285728455,0.2728173717138083,0.7119717001914978
SAGE,2,4,64,,0.1,0.07465508580207825,0.22003406286239624,0.27323082879147853,0.7119717001914978
SAGE,2,4,64,,0.001,0.07448519766330719,0.21820010244846344,0.2729197641492957,0.7119717001914978
SAGE,2,4,64,,0.01,0.07437966763973236,0.21811997890472412,0.2727263603682863,0.7119717001914978
SAGE,2,4,64,,0.1,0.07459017634391785,0.21916595101356506,0.27311202160270764,0.7119717001914978
SAGE,2,4,64,,0.001,0.07472259551286697,0.21933673322200775,0.27335434057806174,0.7119717001914978
SAGE,2,4,64,,0.01,0.0744711384177208,0.21881408989429474,0.2728940058295909,0.7119717001914978
SAGE,2,4,64,,0.1,0.07465972006320953,0.22010715305805206,0.27323930914714584,0.7119717001914978
GAT,0,2,16,1.0,0.001,0.0853990986943245,0.25117361545562744,0.29223124181771615,0.25712156295776367
GAT,0,2,16,1.0,0.01,0.07882783561944962,0.22256505489349365,0.28076295271892554,0.6875814199447632
GAT,0,2,16,1.0,0.1,0.07913023978471756,0.223504438996315,0.2813009772196278,0.6875814199447632
GAT,0,2,16,2.0,0.001,0.07973958551883698,0.22155945003032684,0.28238198511738843,0.6875814199447632
GAT,0,2,16,2.0,0.01,0.07890978455543518,0.22220900654792786,0.28090885453369957,0.6875814199447632
GAT,0,2,16,2.0,0.1,0.07932018488645554,0.22280676662921906,0.2816383938429836,0.6875814199447632
GAT,0,2,16,4.0,0.001,0.07922608405351639,0.22274437546730042,0.2814712845984762,0.6875814199447632
GAT,0,2,16,4.0,0.01,0.07882101833820343,0.22195450961589813,0.2807508118210942,0.687022864818573
GAT,0,2,16,4.0,0.1,0.07938729226589203,0.2224540114402771,0.28175750613939643,0.6875814199447632
GAT,0,2,16,8.0,0.001,0.07903292030096054,0.22246341407299042,0.2811279429387277,0.6875814199447632
GAT,0,2,16,8.0,0.01,0.078829325735569,0.22181981801986694,0.2807656063971672,0.6866505146026611
GAT,0,2,16,8.0,0.1,0.07926169037818909,0.22314468026161194,0.2815345278614847,0.6875814199447632
GAT,0,2,32,1.0,0.001,0.07961779832839966,0.21995873749256134,0.2821662600815336,0.6875814199447632
GAT,0,2,32,1.0,0.01,0.07888595014810562,0.22223249077796936,0.2808664275916679,0.6875814199447632
GAT,0,2,32,1.0,0.1,0.07913271337747574,0.22404755651950836,0.28130537388659277,0.6875814199447632
GAT,0,2,32,2.0,0.001,0.07933564484119415,0.22303073108196259,0.28166583896737307,0.6875814199447632
GAT,0,2,32,2.0,0.01,0.07874862104654312,0.22219190001487732,0.28062184705853377,0.6877676248550415
GAT,0,2,32,2.0,0.1,0.07933208346366882,0.22274000942707062,0.28165951690590685,0.6875814199447632
GAT,0,2,32,4.0,0.001,0.07909804582595825,0.22220732271671295,0.28124374806554947,0.6875814199447632
GAT,0,2,32,4.0,0.01,0.07873407751321793,0.22239157557487488,0.28059593281660006,0.6859057545661926
GAT,0,2,32,4.0,0.1,0.07939402759075165,0.22242037951946259,0.2817694582291552,0.6875814199447632
GAT,0,2,32,8.0,0.001,0.07895813137292862,0.22221975028514862,0.28099489563500724,0.6875814199447632
GAT,0,2,32,8.0,0.01,0.07865604013204575,0.2217152714729309,0.28045684183497066,0.6866505146026611
GAT,0,2,32,8.0,0.1,0.07946789264678955,0.2220689207315445,0.28190050132411887,0.6875814199447632
GAT,0,2,64,1.0,0.001,0.07913348078727722,0.22254982590675354,0.2813067378988232,0.6875814199447632
GAT,0,2,64,1.0,0.01,0.07884344458580017,0.22214412689208984,0.2807907487539434,0.687022864818573
GAT,0,2,64,1.0,0.1,0.07914886623620987,0.22391776740550995,0.2813340829622495,0.6875814199447632
GAT,0,2,64,2.0,0.001,0.07903629541397095,0.22244012355804443,0.2811339456806505,0.6875814199447632
GAT,0,2,64,2.0,0.01,0.07874619215726852,0.22152486443519592,0.28061751933417933,0.686091959476471
GAT,0,2,64,2.0,0.1,0.07938623428344727,0.22245942056179047,0.2817556286632927,0.6875814199447632
GAT,0,2,64,4.0,0.001,0.07902131974697113,0.22293774783611298,0.28110731002051714,0.6875814199447632
GAT,0,2,64,4.0,0.01,0.07875300943851471,0.22182850539684296,0.2806296659986515,0.6851610541343689
GAT,0,2,64,4.0,0.1,0.07912755012512207,0.22409065067768097,0.28129619642846587,0.6875814199447632
GAT,0,2,64,8.0,0.001,0.07889503985643387,0.22265055775642395,0.2808826086756421,0.6875814199447632
GAT,0,2,64,8.0,0.01,0.07878932356834412,0.2215040922164917,0.28069435970169426,0.6851610541343689
GAT,0,2,64,8.0,0.1,0.07898270338773727,0.2261970341205597,0.28103861547434594,0.6875814199447632
GAT,0,3,16,1.0,0.001,0.08008130639791489,0.22223107516765594,0.2829864067369931,0.6635635495185852
GAT,0,3,16,1.0,0.01,0.07882407307624817,0.22206218540668488,0.2807562520697414,0.6872090697288513
GAT,0,3,16,1.0,0.1,0.07932582497596741,0.2226332128047943,0.28164840666328544,0.6875814199447632
GAT,0,3,16,2.0,0.001,0.0792902484536171,0.22388385236263275,0.28158524189597917,0.6875814199447632
GAT,0,3,16,2.0,0.01,0.0789375901222229,0.2221808284521103,0.28095834232537553,0.6875814199447632
GAT,0,3,16,2.0,0.1,0.07914292067289352,0.2239648550748825,0.2813235160325093,0.6875814199447632
GAT,0,3,16,4.0,0.001,0.0788867324590683,0.22228892147541046,0.2808678202626073,0.6875814199447632
GAT,0,3,16,4.0,0.01,0.07874651253223419,0.22210857272148132,0.280618090172808,0.6862781643867493
GAT,0,3,16,4.0,0.1,0.07923397421836853,0.22311820089817047,0.2814853001816765,0.6875814199447632
GAT,0,3,16,8.0,0.001,0.07901673018932343,0.22255313396453857,0.2810991465467717,0.6875814199447632
GAT,0,3,16,8.0,0.01,0.0788041427731514,0.22197149693965912,0.28072075586452705,0.687022864818573
GAT,0,3,16,8.0,0.1,0.07946258783340454,0.22209328413009644,0.2818910921497956,0.6875814199447632
GAT,0,3,32,1.0,0.001,0.07961446791887283,0.22079457342624664,0.2821603585177635,0.6875814199447632
GAT,0,3,32,1.0,0.01,0.07877691835165024,0.22238823771476746,0.2806722614574697,0.6868367195129395
GAT,0,3,32,1.0,0.1,0.0792790949344635,0.22304043173789978,0.2815654363277984,0.6875814199447632
GAT,0,3,32,2.0,0.001,0.07921016961336136,0.22233527898788452,0.2814430130832197,0.6875814199447632
GAT,0,3,32,2.0,0.01,0.07879382371902466,0.22201822698116302,0.2807023756918075,0.6862781643867493
GAT,0,3,32,2.0,0.1,0.07922768592834473,0.2228667438030243,0.281474130122725,0.6875814199447632
GAT,0,3,32,4.0,0.001,0.0790073350071907,0.22201377153396606,0.2810824345404577,0.6875814199447632
GAT,0,3,32,4.0,0.01,0.07883080840110779,0.22175876796245575,0.2807682467821242,0.6875814199447632
GAT,0,3,32,4.0,0.1,0.07939453423023224,0.22241784632205963,0.28177035725965255,0.6875814199447632
GAT,0,3,32,8.0,0.001,0.07886750996112823,0.22179843485355377,0.2808335983480756,0.6875814199447632
GAT,0,3,32,8.0,0.01,0.07883884012699127,0.22262614965438843,0.2807825495414401,0.6875814199447632
GAT,0,3,32,8.0,0.1,0.07906004786491394,0.22473903000354767,0.2811761865181935,0.6875814199447632
GAT,0,3,64,1.0,0.001,0.07906889915466309,0.2229781597852707,0.28119192583476343,0.6875814199447632
GAT,0,3,64,1.0,0.01,0.0787837952375412,0.22241884469985962,0.28068451193028304,0.6872090697288513
GAT,0,3,64,1.0,0.1,0.0793202593922615,0.22280654311180115,0.28163852611505674,0.6875814199447632
GAT,0,3,64,2.0,0.001,0.07913241535425186,0.22189027070999146,0.2813048441713222,0.6875814199447632
GAT,0,3,64,2.0,0.01,0.07886473834514618,0.22222457826137543,0.28082866368151627,0.6875814199447632
GAT,0,3,64,2.0,0.1,0.07920189946889877,0.2235296219587326,0.2814283203035877,0.6875814199447632
GAT,0,3,64,4.0,0.001,0.07909129559993744,0.22176693379878998,0.28123174714092547,0.6875814199447632
GAT,0,3,64,4.0,0.01,0.07874039560556412,0.221812903881073,0.2806071909370181,0.6873952746391296
GAT,0,3,64,4.0,0.1,0.07972373813390732,0.22104975581169128,0.2823539235319873,0.6875814199447632
GAT,0,3,64,8.0,0.001,0.07886666059494019,0.2222466915845871,0.28083208612076394,0.6875814199447632
GAT,0,3,64,8.0,0.01,0.07903985679149628,0.22279693186283112,0.28114027956074933,0.6875814199447632
GAT,0,3,64,8.0,0.1,0.10032393783330917,0.21026502549648285,0.3167395425792447,0.6875814199447632
GAT,0,4,16,1.0,0.001,0.09560845792293549,0.23717667162418365,0.30920617381115706,0.5043753385543823
GAT,0,4,16,1.0,0.01,0.07903370261192322,0.22257626056671143,0.2811293343141609,0.6875814199447632
GAT,0,4,16,1.0,0.1,0.07923433184623718,0.22331498563289642,0.28148593543237144,0.6875814199447632
GAT,0,4,16,2.0,0.001,0.0793256014585495,0.2224157452583313,0.28164800986080035,0.6875814199447632
GAT,0,4,16,2.0,0.01,0.0788661316037178,0.22241882979869843,0.2808311442908671,0.6875814199447632
GAT,0,4,16,2.0,0.1,0.07925144582986832,0.22283799946308136,0.2815163331493722,0.6875814199447632
GAT,0,4,16,4.0,0.001,0.07902491837739944,0.22357311844825745,0.2811137107602535,0.6875814199447632
GAT,0,4,16,4.0,0.01,0.0787815973162651,0.2221674621105194,0.28068059661520084,0.6875814199447632
GAT,0,4,16,4.0,0.1,0.07929012179374695,0.2229757010936737,0.2815850169908672,0.6875814199447632
GAT,0,4,16,8.0,0.001,0.0789967030286789,0.22190774977207184,0.28106352134113544,0.6875814199447632
GAT,0,4,16,8.0,0.01,0.07892590761184692,0.22222837805747986,0.28093755108893315,0.6875814199447632
GAT,0,4,16,8.0,0.1,0.07905649393796921,0.22478312253952026,0.28116986669621835,0.6875814199447632
GAT,0,4,32,1.0,0.001,0.07941924780607224,0.22226805984973907,0.281814207956363,0.6875814199447632
GAT,0,4,32,1.0,0.01,0.07879956811666489,0.22263695299625397,0.28071260769097084,0.6872090697288513
GAT,0,4,32,1.0,0.1,0.07922174036502838,0.22339648008346558,0.28146356845074705,0.6875814199447632
GAT,0,4,32,2.0,0.001,0.0788947194814682,0.22217082977294922,0.2808820383745963,0.6875814199447632
GAT,0,4,32,2.0,0.01,0.07877369225025177,0.22155889868736267,0.280666514301674,0.6868367195129395
GAT,0,4,32,2.0,0.1,0.0792938768863678,0.222954660654068,0.2815916846896723,0.6875814199447632
GAT,0,4,32,4.0,0.001,0.07903255522251129,0.22291766107082367,0.2811272936278356,0.6875814199447632
GAT,0,4,32,4.0,0.01,0.07895199954509735,0.22342629730701447,0.2809839844992902,0.6875814199447632
GAT,0,4,32,4.0,0.1,0.07931887358427048,0.2228139340877533,0.28163606584432765,0.6875814199447632
GAT,0,4,32,8.0,0.001,0.07899864763021469,0.2219810038805008,0.28106698068292313,0.6875814199447632
GAT,0,4,32,8.0,0.01,0.0784962922334671,0.22235246002674103,0.28017189765118683,0.6868367195129395
GAT,0,4,32,8.0,0.1,0.07929007709026337,0.22297678887844086,0.28158493761254944,0.6875814199447632
GAT,0,4,64,1.0,0.001,0.07925092428922653,0.22225509583950043,0.2815154068416621,0.6875814199447632
GAT,0,4,64,1.0,0.01,0.07884404063224792,0.22270724177360535,0.2807918101231728,0.6875814199447632
GAT,0,4,64,1.0,0.1,0.07903724908828735,0.22371572256088257,0.28113564179642425,0.6875814199447632
GAT,0,4,64,2.0,0.001,0.07898243516683578,0.22261792421340942,0.2810381382781273,0.6875814199447632
GAT,0,4,64,2.0,0.01,0.07880455255508423,0.22256356477737427,0.28072148573823885,0.6875814199447632
GAT,0,4,64,2.0,0.1,0.07907698303461075,0.22455359995365143,0.2812062997776023,0.6875814199447632
GAT,0,4,64,4.0,0.001,0.07899489998817444,0.22247642278671265,0.28106031379078483,0.6875814199447632
GAT,0,4,64,4.0,0.01,0.07872874289751053,0.22053806483745575,0.28058642678773776,0.6875814199447632
GAT,0,4,64,4.0,0.1,0.07926833629608154,0.22310392558574677,0.2815463306386385,0.6875814199447632
GAT,0,4,64,8.0,0.001,0.0788785070180893,0.22216327488422394,0.2808531769770271,0.6875814199447632
GAT,0,4,64,8.0,0.01,0.07916925102472305,0.22291947901248932,0.28137030942287256,0.6875814199447632
GAT,0,4,64,8.0,0.1,0.07939904183149338,0.2319486290216446,0.28177835586058303,0.6875814199447632
GAT,1,2,16,1.0,0.001,0.08564821630716324,0.23231695592403412,0.2926571651389442,0.5073543190956116
GAT,1,2,16,1.0,0.01,0.07443679869174957,0.2180067002773285,0.27283108087560254,0.717184841632843
GAT,1,2,16,1.0,0.1,0.0747966542840004,0.21881772577762604,0.2734897699805249,0.7175572514533997
GAT,1,2,16,2.0,0.001,0.0788460448384285,0.21882107853889465,0.280795378947782,0.5336064100265503
GAT,1,2,16,2.0,0.01,0.07420393079519272,0.21754102408885956,0.2724039845435318,0.7151368260383606
GAT,1,2,16,2.0,0.1,0.07478687167167664,0.2184744030237198,0.2734718846091434,0.7175572514533997
GAT,1,2,16,4.0,0.001,0.07442722469568253,0.2168249636888504,0.2728135346636646,0.7175572514533997
GAT,1,2,16,4.0,0.01,0.07425887882709503,0.21753324568271637,0.2725048234932641,0.71346116065979
GAT,1,2,16,4.0,0.1,0.07484043389558792,0.21927234530448914,0.2735697971187388,0.7175572514533997
GAT,1,2,16,8.0,0.001,0.07438716292381287,0.21810513734817505,0.27274010142223837,0.7175572514533997
GAT,1,2,16,8.0,0.01,0.0742773488163948,0.21718105673789978,0.27253871067500635,0.711040735244751
GAT,1,2,16,8.0,0.1,0.07473958283662796,0.21747370064258575,0.2733854107969699,0.7175572514533997
GAT,1,2,32,1.0,0.001,0.07822249084711075,0.21924453973770142,0.2796828397437189,0.5496183037757874
GAT,1,2,32,1.0,0.01,0.0742248073220253,0.21665771305561066,0.27244230090429294,0.7177433967590332
GAT,1,2,32,1.0,0.1,0.07475551962852478,0.2177073359489441,0.2734145563581515,0.7175572514533997
GAT,1,2,32,2.0,0.001,0.07470168173313141,0.21903590857982635,0.27331608392689116,0.7175572514533997
GAT,1,2,32,2.0,0.01,0.07427238672971725,0.2168390452861786,0.2725296070699792,0.7114131450653076
GAT,1,2,32,2.0,0.1,0.07475575059652328,0.2178804725408554,0.27341497873474907,0.7175572514533997
GAT,1,2,32,4.0,0.001,0.07445196807384491,0.2181081622838974,0.27285887941176645,0.7175572514533997
GAT,1,2,32,4.0,0.01,0.07433894276618958,0.21764108538627625,0.27265168762762054,0.7099236249923706
GAT,1,2,32,4.0,0.1,0.07491093873977661,0.22008711099624634,0.2736986275810981,0.7175572514533997
GAT,1,2,32,8.0,0.001,0.07427401095628738,0.21687418222427368,0.27253258696216015,0.7173710465431213
GAT,1,2,32,8.0,0.01,0.07431887090206146,0.2173917591571808,0.27261487652375366,0.7089927196502686
GAT,1,2,32,8.0,0.1,0.07490548491477966,0.22002996504306793,0.27368866420584476,0.7175572514533997
GAT,1,2,64,1.0,0.001,0.07466183602809906,0.2167426198720932,0.2732431811191252,0.7175572514533997
GAT,1,2,64,1.0,0.01,0.07435137033462524,0.2177097499370575,0.27267447686687735,0.7127164006233215
GAT,1,2,64,1.0,0.1,0.07486491650342941,0.21957659721374512,0.2736145400073421,0.7175572514533997
GAT,1,2,64,2.0,0.001,0.07439988851547241,0.2179705947637558,0.2727634295785863,0.7175572514533997
GAT,1,2,64,2.0,0.01,0.0742945447564125,0.21741187572479248,0.27257025655124684,0.7102960348129272
GAT,1,2,64,2.0,0.1,0.07486270368099213,0.21955019235610962,0.2736104962917032,0.7175572514533997
GAT,1,2,64,4.0,0.001,0.07428085803985596,0.2170490026473999,0.2725451486265275,0.7175572514533997
GAT,1,2,64,4.0,0.01,0.07430890947580338,0.21773633360862732,0.2725966057672094,0.7101098299026489
GAT,1,2,64,4.0,0.1,0.07482824474573135,0.21910960972309113,0.2735475182591342,0.7175572514533997
GAT,1,2,64,8.0,0.001,0.0743420422077179,0.21786969900131226,0.2726573714531076,0.7142059206962585
GAT,1,2,64,8.0,0.01,0.07431231439113617,0.21695885062217712,0.27260285103266285,0.7101098299026489
GAT,1,2,64,8.0,0.1,0.07471980154514313,0.21607151627540588,0.2733492300064939,0.7175572514533997
GAT,1,3,16,1.0,0.001,0.07461787760257721,0.2163628786802292,0.2731627309912119,0.6950288414955139
GAT,1,3,16,1.0,0.01,0.07437881827354431,0.21713168919086456,0.27272480318728676,0.7175572514533997
GAT,1,3,16,1.0,0.1,0.07469213008880615,0.21845434606075287,0.273298609745469,0.7175572514533997
GAT,1,3,16,2.0,0.001,0.0745793953537941,0.21542175114154816,0.2730922835852271,0.7175572514533997
GAT,1,3,16,2.0,0.01,0.0741240531206131,0.2171037793159485,0.27225732886483167,0.7142059206962585
GAT,1,3,16,2.0,0.1,0.0747985914349556,0.21867044270038605,0.2734933114994873,0.7175572514533997
GAT,1,3,16,4.0,0.001,0.07457005977630615,0.2188398540019989,0.273075190700851,0.7175572514533997
GAT,1,3,16,4.0,0.01,0.07431025058031082,0.2178414762020111,0.2725990656262615,0.7175572514533997
GAT,1,3,16,4.0,0.1,0.07474202662706375,0.21754342317581177,0.2733898802572322,0.7175572514533997
GAT,1,3,16,8.0,0.001,0.07428007572889328,0.2171139121055603,0.2725437134275771,0.7175572514533997
GAT,1,3,16,8.0,0.01,0.07426101714372635,0.21701501309871674,0.27250874691232635,0.7136473655700684
GAT,1,3,16,8.0,0.1,0.07474961876869202,0.21773943305015564,0.27340376509604253,0.7175572514533997
